Journee,Team,Adversaire,H/A,Player,Note
10.0,Rennes,Nantes,A,Fernandes,5
10.0,Rennes,Nantes,A,Sio,4
10.0,Rennes,Nantes,A,Costil,6
10.0,Rennes,Nantes,A,André,6
10.0,Rennes,Nantes,A,Mexer,5
10.0,Rennes,Nantes,A,Paul-Georges Ntep,7
10.0,Rennes,Nantes,A,Pedro Mendes,5
10.0,Rennes,Nantes,A,Hunou,5
10.0,Rennes,Nantes,A,Armand,6
10.0,Rennes,Nantes,A,Grosicki,7
10.0,Rennes,Nantes,A,Prcic,5
10.0,Caen,Saint Etienne,H,Seube,5
10.0,Caen,Saint Etienne,H,Vercoutre,5
10.0,Caen,Saint Etienne,H,Yahia,4
10.0,Caen,Saint Etienne,H,Bessat,3
10.0,Caen,Saint Etienne,H,Da Silva,4
10.0,Caen,Saint Etienne,H,Féret,5
10.0,Caen,Saint Etienne,H,Rodelin,4
10.0,Caen,Saint Etienne,H,Bazile,5
10.0,Caen,Saint Etienne,H,Santini,3
10.0,Caen,Saint Etienne,H,Delaplace,4
10.0,Caen,Saint Etienne,H,Leborgne,4
10.0,Caen,Saint Etienne,H,Malbranque,5
10.0,Caen,Saint Etienne,H,Adeoti,5
10.0,Caen,Saint Etienne,H,Sane,4
10.0,Saint Etienne,Caen,A,Perrin,7
10.0,Saint Etienne,Caen,A,Monnet-Paquet,6
10.0,Saint Etienne,Caen,A,Ruffier,6
10.0,Saint Etienne,Caen,A,Saivet,7
10.0,Saint Etienne,Caen,A,M'Bengue,5
10.0,Saint Etienne,Caen,A,Søderlund,5
10.0,Saint Etienne,Caen,A,Malcuit,6
10.0,Saint Etienne,Caen,A,Lacroix,6
10.0,Saint Etienne,Caen,A,Veretout,7
10.0,Saint Etienne,Caen,A,Selnaes,5
10.0,Saint Etienne,Caen,A,Tannane,6
10.0,Saint Etienne,Caen,A,Roux,4
10.0,Saint Etienne,Caen,A,Dabo,5
10.0,Saint Etienne,Caen,A,Pajot,5
10.0,Metz,Nice,H,Signorino,3
10.0,Metz,Nice,H,Erdinc,4
10.0,Metz,Nice,H,Cohade,5
10.0,Metz,Nice,H,Mandjeck,6
10.0,Metz,Nice,H,Jouffre,4
10.0,Metz,Nice,H,Rivierez,2
10.0,Metz,Nice,H,Falette,3
10.0,Metz,Nice,H,Nguette,4
10.0,Metz,Nice,H,Milan,4
10.0,Metz,Nice,H,Didillon,4
10.0,Metz,Nice,H,Ismaila Sarr,3
10.0,Metz,Nice,H,Lejeune,5
10.0,Metz,Nice,H,Diallo,6
10.0,Metz,Nice,H,Hein,4
10.0,Nice,Metz,A,Dante,5
10.0,Nice,Metz,A,Belhanda,8
10.0,Nice,Metz,A,Souquet,5
10.0,Nice,Metz,A,Eysseric,5
10.0,Nice,Metz,A,Pléa,8
10.0,Nice,Metz,A,Ricardo Pereira,5
10.0,Nice,Metz,A,Cardinale,4
10.0,Nice,Metz,A,Cyprien,8
10.0,Nice,Metz,A,Walter,7
10.0,Nice,Metz,A,Seri,8
10.0,Nice,Metz,A,Sarr,5
10.0,Nice,Metz,A,Bodmer,5
10.0,Nice,Metz,A,Donis,4
11.0,Nancy,Caen,H,Alou Diarra,7
11.0,Nancy,Caen,H,Pedretti,6
11.0,Nancy,Caen,H,N'Dy Assembe,7
11.0,Nancy,Caen,H,Dia,6
11.0,Nancy,Caen,H,Mandanne,6
11.0,Nancy,Caen,H,Chretien,6
11.0,Nancy,Caen,H,Cetout,6
11.0,Nancy,Caen,H,Puyo,5
11.0,Nancy,Caen,H,Badila,6
11.0,Nancy,Caen,H,Lenglet,6
11.0,Nancy,Caen,H,Marchetti,5
11.0,Nancy,Caen,H,Robic,4
11.0,Nancy,Caen,H,Junior Dalé,4
11.0,Nancy,Caen,H,N'Guessan,5
11.0,Caen,Nancy,A,Seube,4
11.0,Caen,Nancy,A,Vercoutre,4
11.0,Caen,Nancy,A,Yahia,4
11.0,Caen,Nancy,A,Bessat,3
11.0,Caen,Nancy,A,Da Silva,5
11.0,Caen,Nancy,A,Rodelin,5
11.0,Caen,Nancy,A,Santini,4
11.0,Caen,Nancy,A,Delaplace,5
11.0,Caen,Nancy,A,Adeoti,5
11.0,Caen,Nancy,A,Makengo,5
11.0,Caen,Nancy,A,Guilbert,4
11.0,Caen,Nancy,A,Malbranque,5
11.0,Caen,Nancy,A,Bazile,4
11.0,Caen,Nancy,A,Sane,4
11.0,Saint Etienne,Monaco,H,Perrin,7
11.0,Saint Etienne,Monaco,H,Monnet-Paquet,4
11.0,Saint Etienne,Monaco,H,Ruffier,6
11.0,Saint Etienne,Monaco,H,Saivet,5
11.0,Saint Etienne,Monaco,H,M'Bengue,5
11.0,Saint Etienne,Monaco,H,Beric,4
11.0,Saint Etienne,Monaco,H,Malcuit,5
11.0,Saint Etienne,Monaco,H,Lacroix,6
11.0,Saint Etienne,Monaco,H,Veretout,7
11.0,Saint Etienne,Monaco,H,Selnaes,5
11.0,Saint Etienne,Monaco,H,Tannane,5
11.0,Saint Etienne,Monaco,H,Roux,4
11.0,Saint Etienne,Monaco,H,Søderlund,4
11.0,Saint Etienne,Monaco,H,Dabo,5
11.0,Monaco,Saint Etienne,A,Subasic,5
11.0,Monaco,Saint Etienne,A,Glik,6
11.0,Monaco,Saint Etienne,A,Germain,4
11.0,Monaco,Saint Etienne,A,Sidibe,5
11.0,Monaco,Saint Etienne,A,Mendy,6
11.0,Monaco,Saint Etienne,A,Fabinho,6
11.0,Monaco,Saint Etienne,A,Jemerson,5
11.0,Monaco,Saint Etienne,A,Bernardo Silva,4
11.0,Monaco,Saint Etienne,A,Lemar,6
11.0,Monaco,Saint Etienne,A,Bakayoko,5
11.0,Monaco,Saint Etienne,A,Mbappe-Lottin,4
11.0,Monaco,Saint Etienne,A,Falcao,4
11.0,Monaco,Saint Etienne,A,Carrillo,4
11.0,Monaco,Saint Etienne,A,Boschilia,5
11.0,Lorient,Montpellier,H,Mvuemba,6
11.0,Lorient,Montpellier,H,Ciani,4
11.0,Lorient,Montpellier,H,Marveaux,7
11.0,Lorient,Montpellier,H,Toure,6
11.0,Lorient,Montpellier,H,Le Goff,5
11.0,Lorient,Montpellier,H,Majeed Waris,4
11.0,Lorient,Montpellier,H,Lecomte,5
11.0,Lorient,Montpellier,H,Fofana,7
11.0,Lorient,Montpellier,H,Moreira,4
11.0,Lorient,Montpellier,H,Mara,4
11.0,Lorient,Montpellier,H,Guendouzi,5
11.0,Lorient,Montpellier,H,Jérémie Aliadière,4
11.0,Lorient,Montpellier,H,Bellugou,5
11.0,Lorient,Montpellier,H,Barthelme,5
11.0,Montpellier,Lorient,A,Pionnier,4
11.0,Montpellier,Lorient,A,Camara,7
11.0,Montpellier,Lorient,A,Vanden Borre,5
11.0,Montpellier,Lorient,A,Hilton,5
11.0,Montpellier,Lorient,A,Sessegnon,6
11.0,Montpellier,Lorient,A,Marveaux,5
11.0,Montpellier,Lorient,A,Berigaud,4
11.0,Montpellier,Lorient,A,Roussillon,4
11.0,Montpellier,Lorient,A,Saint-Ruf,5
11.0,Montpellier,Lorient,A,Sanson,7
11.0,Montpellier,Lorient,A,N'Diaye,5
11.0,Montpellier,Lorient,A,Poaty,5
11.0,Lille,Paris,H,Beria,5
11.0,Lille,Paris,H,Enyeama,6
11.0,Lille,Paris,H,Mavuba,4
11.0,Lille,Paris,H,Civelli,5
11.0,Lille,Paris,H,Palmieri,5
11.0,Lille,Paris,H,Sankhare,5
11.0,Lille,Paris,H,Eder,4
11.0,Lille,Paris,H,Corchia,5
11.0,Lille,Paris,H,Sunzu,5
11.0,Lille,Paris,H,Soumaoro,5
11.0,Lille,Paris,H,Amadou,5
11.0,Lille,Paris,H,Amalfitano,5
11.0,Lille,Paris,H,Sliti,4
11.0,Lille,Paris,H,Bissouma,4
11.0,Paris,Lille,A,Motta,4
11.0,Paris,Lille,A,Matuidi,5
11.0,Paris,Lille,A,Cavani,6
11.0,Paris,Lille,A,Di María,7
11.0,Paris,Lille,A,Thiago Silva,6
11.0,Paris,Lille,A,Verratti,5
11.0,Paris,Lille,A,Areola,6
11.0,Paris,Lille,A,Kurzawa,5
11.0,Paris,Lille,A,Meunier,7
11.0,Paris,Lille,A,Lucas Moura,6
11.0,Paris,Lille,A,Marquinhos,6
11.0,Paris,Lille,A,Ben Arfa,5
11.0,Paris,Lille,A,Jesé,4
11.0,Paris,Lille,A,Rabiot,6
11.0,Nice,Nantes,H,Dante,5
11.0,Nice,Nantes,H,Bodmer,5
11.0,Nice,Nantes,H,Balotelli,7
11.0,Nice,Nantes,H,Belhanda,6
11.0,Nice,Nantes,H,Souquet,5
11.0,Nice,Nantes,H,Pléa,7
11.0,Nice,Nantes,H,Ricardo Pereira,7
11.0,Nice,Nantes,H,Cardinale,5
11.0,Nice,Nantes,H,Cyprien,8
11.0,Nice,Nantes,H,Seri,8
11.0,Nice,Nantes,H,Sarr,6
11.0,Nice,Nantes,H,Eysseric,5
11.0,Nice,Nantes,H,Lusamba,5
11.0,Nice,Nantes,H,Koziello,5
11.0,Nantes,Nice,A,Riou,4
11.0,Nantes,Nice,A,Gillet,4
11.0,Nantes,Nice,A,Djidji,3
11.0,Nantes,Nice,A,Sala,5
11.0,Nantes,Nice,A,Stepinski,5
11.0,Nantes,Nice,A,Thomasson,3
11.0,Nantes,Nice,A,Lucas Lima,3
11.0,Nantes,Nice,A,Diego Carlos,3
11.0,Nantes,Nice,A,Dubois,4
11.0,Nantes,Nice,A,Bammou,3
11.0,Nantes,Nice,A,Harit,3
11.0,Nantes,Nice,A,Kacaniklic,4
11.0,Nantes,Nice,A,Rongier,5
11.0,Nantes,Nice,A,Kwateng,4
11.0,Marseille,Bordeaux,H,Fanni,5
11.0,Marseille,Bordeaux,H,Lass Diarra,6
11.0,Marseille,Bordeaux,H,Pelé,6
11.0,Marseille,Bordeaux,H,Gomis,4
11.0,Marseille,Bordeaux,H,Rolando,5
11.0,Marseille,Bordeaux,H,Bedimo,5
11.0,Marseille,Bordeaux,H,Thauvin,6
11.0,Marseille,Bordeaux,H,Sarr,4
11.0,Marseille,Bordeaux,H,Doria,5
11.0,Marseille,Bordeaux,H,Machach,5
11.0,Marseille,Bordeaux,H,Lopez,5
11.0,Marseille,Bordeaux,H,Cabella,5
11.0,Marseille,Bordeaux,H,Alessandrini,5
11.0,Marseille,Bordeaux,H,Leya Iseka,3
11.0,Bordeaux,Marseille,A,Plasil,5
11.0,Bordeaux,Marseille,A,Toulalan,5
11.0,Bordeaux,Marseille,A,Sertic,5
11.0,Bordeaux,Marseille,A,Contento,5
11.0,Bordeaux,Marseille,A,Pallois,6
11.0,Bordeaux,Marseille,A,Rolan,4
11.0,Bordeaux,Marseille,A,Sabaly,5
11.0,Bordeaux,Marseille,A,Malcom,5
11.0,Bordeaux,Marseille,A,Prior,6
11.0,Bordeaux,Marseille,A,Kamano,5
11.0,Bordeaux,Marseille,A,Ounas,5
11.0,Bordeaux,Marseille,A,Abdou Traoré,5
11.0,Bordeaux,Marseille,A,Laborde,4
11.0,Bastia,Dijon,H,Danic,5
11.0,Bastia,Dijon,H,Squillaci,5
11.0,Bastia,Dijon,H,Leca,6
11.0,Bastia,Dijon,H,Cahuzac,6
11.0,Bastia,Dijon,H,Cioni,5
11.0,Bastia,Dijon,H,Bengtsson,6
11.0,Bastia,Dijon,H,Peybernes,6
11.0,Bastia,Dijon,H,Diallo,6
11.0,Bastia,Dijon,H,Saint-Maximin,5
11.0,Bastia,Dijon,H,Crivelli,4
11.0,Bastia,Dijon,H,Coulibaly,5
11.0,Bastia,Dijon,H,Marange,5
11.0,Bastia,Dijon,H,Cabral,5
11.0,Bastia,Dijon,H,Thievy,4
11.0,Dijon,Bastia,A,Gastien,6
11.0,Dijon,Bastia,A,Sammaritano,4
11.0,Dijon,Bastia,A,Reynet,8
11.0,Dijon,Bastia,A,Abeid,5
11.0,Dijon,Bastia,A,Abdelhamid,7
11.0,Dijon,Bastia,A,Bernard,6
11.0,Dijon,Bastia,A,Chafik,7
11.0,Dijon,Bastia,A,Lang,6
11.0,Dijon,Bastia,A,Diony,4
11.0,Dijon,Bastia,A,Marié,5
11.0,Dijon,Bastia,A,Lees-Melou,5
11.0,Dijon,Bastia,A,Riviere,4
11.0,Dijon,Bastia,A,Amalfitano,5
11.0,Dijon,Bastia,A,Tavares,4
11.0,Toulouse,Lyon,H,Trejo,7
11.0,Toulouse,Lyon,H,Durmaz,5
11.0,Toulouse,Lyon,H,Braithwaite,4
11.0,Toulouse,Lyon,H,Moubandje,4
11.0,Toulouse,Lyon,H,Yago,4
11.0,Toulouse,Lyon,H,Jullien,6
11.0,Toulouse,Lyon,H,Sylla,3
11.0,Toulouse,Lyon,H,Bodiger,5
11.0,Toulouse,Lyon,H,Blin,4
11.0,Toulouse,Lyon,H,Lafont,4
11.0,Toulouse,Lyon,H,Diop,3
11.0,Toulouse,Lyon,H,Toivonen,4
11.0,Toulouse,Lyon,H,Somália,4
11.0,Toulouse,Lyon,H,Edouard,4
11.0,Lyon,Toulouse,A,Morel,5
11.0,Lyon,Toulouse,A,Rafael,4
11.0,Lyon,Toulouse,A,Anthony Lopes,5
11.0,Lyon,Toulouse,A,Gonalons,6
11.0,Lyon,Toulouse,A,Lacazette,7
11.0,Lyon,Toulouse,A,Ghezzal,5
11.0,Lyon,Toulouse,A,Cornet,4
11.0,Lyon,Toulouse,A,Fekir,4
11.0,Lyon,Toulouse,A,Tolisso,7
11.0,Lyon,Toulouse,A,Mammana,6
11.0,Lyon,Toulouse,A,Diakhaby,6
11.0,Lyon,Toulouse,A,Yanga-Mbiwa,5
11.0,Lyon,Toulouse,A,Rybus,5
11.0,Lyon,Toulouse,A,Tousart,6
11.0,Rennes,Metz,H,Baal,5
11.0,Rennes,Metz,H,Danze,5
11.0,Rennes,Metz,H,Sio,5
11.0,Rennes,Metz,H,Costil,6
11.0,Rennes,Metz,H,Grosicki,5
11.0,Rennes,Metz,H,André,5
11.0,Rennes,Metz,H,Paul-Georges Ntep,6
11.0,Rennes,Metz,H,Prcic,5
11.0,Rennes,Metz,H,Pedro Mendes,6
11.0,Rennes,Metz,H,Said,6
11.0,Rennes,Metz,H,Gnagnon,6
11.0,Rennes,Metz,H,Erasmus,4
11.0,Rennes,Metz,H,Bensebaini,5
11.0,Rennes,Metz,H,Diakhaby,5
11.0,Metz,Rennes,A,Erdinc,4
11.0,Metz,Rennes,A,Assou-Ekotto,5
11.0,Metz,Rennes,A,Cohade,5
11.0,Metz,Rennes,A,Mandjeck,5
11.0,Metz,Rennes,A,Doukoure,5
11.0,Metz,Rennes,A,Rivierez,5
11.0,Metz,Rennes,A,Falette,4
11.0,Metz,Rennes,A,Nguette,4
11.0,Metz,Rennes,A,Milan,5
11.0,Metz,Rennes,A,Didillon,5
11.0,Metz,Rennes,A,Ismaila Sarr,5
11.0,Metz,Rennes,A,Lejeune,5
11.0,Metz,Rennes,A,Mollet,5
11.0,Metz,Rennes,A,Diallo,4
11.0,Guingamp,Angers,H,Didot,5
11.0,Guingamp,Angers,H,Briand,5
11.0,Guingamp,Angers,H,Sorbon,6
11.0,Guingamp,Angers,H,Deaux,6
11.0,Guingamp,Angers,H,Salibur,6
11.0,Guingamp,Angers,H,Johnsson,6
11.0,Guingamp,Angers,H,Kerbrat,6
11.0,Guingamp,Angers,H,Sankoh,6
11.0,Guingamp,Angers,H,Marçal,5
11.0,Guingamp,Angers,H,Ikoko,6
11.0,Guingamp,Angers,H,Coco,5
11.0,Guingamp,Angers,H,Privat,4
11.0,Guingamp,Angers,H,de Pauw,6
11.0,Guingamp,Angers,H,Blas,5
11.0,Angers,Guingamp,A,Mangani,5
11.0,Angers,Guingamp,A,Ismael Traoré,4
11.0,Angers,Guingamp,A,Thomas,5
11.0,Angers,Guingamp,A,Manceau,5
11.0,Angers,Guingamp,A,Andreu,5
11.0,Angers,Guingamp,A,Sunu,4
11.0,Angers,Guingamp,A,Capelle,4
11.0,Angers,Guingamp,A,Michel,6
11.0,Angers,Guingamp,A,Ndoye,3
11.0,Angers,Guingamp,A,Santamaria,4
11.0,Angers,Guingamp,A,Toko Ekambi,4
11.0,Angers,Guingamp,A,Dore,4
11.0,Angers,Guingamp,A,Tait,5
11.0,Angers,Guingamp,A,Pepe,5
12.0,Bordeaux,Lorient,H,Plasil,6
12.0,Bordeaux,Lorient,H,Toulalan,6
12.0,Bordeaux,Lorient,H,Menez,4
12.0,Bordeaux,Lorient,H,Sertic,6
12.0,Bordeaux,Lorient,H,Contento,6
12.0,Bordeaux,Lorient,H,Pallois,5
12.0,Bordeaux,Lorient,H,Sabaly,8
12.0,Bordeaux,Lorient,H,Malcom,4
12.0,Bordeaux,Lorient,H,Prior,3
12.0,Bordeaux,Lorient,H,Kamano,6
12.0,Bordeaux,Lorient,H,Vada,5
12.0,Bordeaux,Lorient,H,Abdou Traoré,5
12.0,Bordeaux,Lorient,H,Rolan,6
12.0,Bordeaux,Lorient,H,Laborde,4
12.0,Lorient,Bordeaux,A,Mvuemba,5
12.0,Lorient,Bordeaux,A,Ciani,5
12.0,Lorient,Bordeaux,A,Marveaux,4
12.0,Lorient,Bordeaux,A,Toure,4
12.0,Lorient,Bordeaux,A,Le Goff,4
12.0,Lorient,Bordeaux,A,Majeed Waris,4
12.0,Lorient,Bordeaux,A,Lecomte,5
12.0,Lorient,Bordeaux,A,Fofana,4
12.0,Lorient,Bordeaux,A,Moreira,4
12.0,Lorient,Bordeaux,A,Mara,4
12.0,Lorient,Bordeaux,A,Guendouzi,5
12.0,Lorient,Bordeaux,A,Jérémie Aliadière,4
12.0,Lorient,Bordeaux,A,Barthelme,5
12.0,Lorient,Bordeaux,A,Mesloub,3
12.0,Montpellier,Marseille,H,Pionnier,4
12.0,Montpellier,Marseille,H,Camara,5
12.0,Montpellier,Marseille,H,Hilton,6
12.0,Montpellier,Marseille,H,Sessegnon,5
12.0,Montpellier,Marseille,H,Boudebouz,8
12.0,Montpellier,Marseille,H,Deplagne,6
12.0,Montpellier,Marseille,H,Roussillon,6
12.0,Montpellier,Marseille,H,Saint-Ruf,5
12.0,Montpellier,Marseille,H,Sanson,7
12.0,Montpellier,Marseille,H,Mounie,7
12.0,Montpellier,Marseille,H,Skhiri,7
12.0,Montpellier,Marseille,H,Vanden Borre,5
12.0,Montpellier,Marseille,H,Marveaux,5
12.0,Montpellier,Marseille,H,Lasne,5
12.0,Marseille,Montpellier,A,Fanni,4
12.0,Marseille,Montpellier,A,Lass Diarra,5
12.0,Marseille,Montpellier,A,Pelé,4
12.0,Marseille,Montpellier,A,Rolando,4
12.0,Marseille,Montpellier,A,Bedimo,4
12.0,Marseille,Montpellier,A,Cabella,5
12.0,Marseille,Montpellier,A,Alessandrini,4
12.0,Marseille,Montpellier,A,Thauvin,5
12.0,Marseille,Montpellier,A,Doria,4
12.0,Marseille,Montpellier,A,N'Jie,3
12.0,Marseille,Montpellier,A,Lopez,5
12.0,Marseille,Montpellier,A,Sakai,5
12.0,Marseille,Montpellier,A,Zambo Anguissa,5
12.0,Marseille,Montpellier,A,Rabillard,4
12.0,Lyon,Bastia,H,Morel,6
12.0,Lyon,Bastia,H,Anthony Lopes,5
12.0,Lyon,Bastia,H,Gonalons,7
12.0,Lyon,Bastia,H,Lacazette,6
12.0,Lyon,Bastia,H,Ghezzal,7
12.0,Lyon,Bastia,H,Cornet,5
12.0,Lyon,Bastia,H,Fekir,6
12.0,Lyon,Bastia,H,Tolisso,6
12.0,Lyon,Bastia,H,Mammana,6
12.0,Lyon,Bastia,H,Diakhaby,5
12.0,Lyon,Bastia,H,Gaspar,5
12.0,Lyon,Bastia,H,Grenier,5
12.0,Lyon,Bastia,H,Ferri,5
12.0,Lyon,Bastia,H,Darder,5
12.0,Bastia,Lyon,A,Danic,5
12.0,Bastia,Lyon,A,Marange,5
12.0,Bastia,Lyon,A,Leca,4
12.0,Bastia,Lyon,A,Cahuzac,4
12.0,Bastia,Lyon,A,Bengtsson,4
12.0,Bastia,Lyon,A,Peybernes,6
12.0,Bastia,Lyon,A,Diallo,5
12.0,Bastia,Lyon,A,Keita,4
12.0,Bastia,Lyon,A,Saint-Maximin,4
12.0,Bastia,Lyon,A,Crivelli,6
12.0,Bastia,Lyon,A,Coulibaly,4
12.0,Bastia,Lyon,A,Mostefa,5
12.0,Bastia,Lyon,A,Nangis,4
12.0,Bastia,Lyon,A,Charruau,5
12.0,Paris,Rennes,H,Maxwell,7
12.0,Paris,Rennes,H,Matuidi,5
12.0,Paris,Rennes,H,Cavani,7
12.0,Paris,Rennes,H,Di María,7
12.0,Paris,Rennes,H,Thiago Silva,7
12.0,Paris,Rennes,H,Trapp,6
12.0,Paris,Rennes,H,Verratti,8
12.0,Paris,Rennes,H,Aurier,6
12.0,Paris,Rennes,H,Lucas Moura,5
12.0,Paris,Rennes,H,Marquinhos,6
12.0,Paris,Rennes,H,Rabiot,8
12.0,Paris,Rennes,H,Motta,5
12.0,Paris,Rennes,H,Ben Arfa,6
12.0,Paris,Rennes,H,Jesé,5
12.0,Rennes,Paris,A,Gourcuff,4
12.0,Rennes,Paris,A,Baal,3
12.0,Rennes,Paris,A,Danze,2
12.0,Rennes,Paris,A,Fernandes,3
12.0,Rennes,Paris,A,Sio,3
12.0,Rennes,Paris,A,Costil,2
12.0,Rennes,Paris,A,Paul-Georges Ntep,3
12.0,Rennes,Paris,A,Pedro Mendes,2
12.0,Rennes,Paris,A,Henrique,4
12.0,Rennes,Paris,A,Bensebaini,4
12.0,Rennes,Paris,A,Gnagnon,4
12.0,Rennes,Paris,A,Grosicki,4
12.0,Rennes,Paris,A,Janvier,5
12.0,Rennes,Paris,A,Diakhaby,4
12.0,Dijon,Guingamp,H,Varrault,6
12.0,Dijon,Guingamp,H,Bouka Moutou,4
12.0,Dijon,Guingamp,H,Sammaritano,7
12.0,Dijon,Guingamp,H,Reynet,4
12.0,Dijon,Guingamp,H,Abeid,6
12.0,Dijon,Guingamp,H,Tavares,7
12.0,Dijon,Guingamp,H,Chafik,4
12.0,Dijon,Guingamp,H,Lang,5
12.0,Dijon,Guingamp,H,Diony,7
12.0,Dijon,Guingamp,H,Marié,5
12.0,Dijon,Guingamp,H,Lees-Melou,6
12.0,Dijon,Guingamp,H,Riviere,4
12.0,Dijon,Guingamp,H,Gastien,5
12.0,Dijon,Guingamp,H,Amalfitano,5
12.0,Guingamp,Dijon,A,Didot,5
12.0,Guingamp,Dijon,A,Briand,4
12.0,Guingamp,Dijon,A,Sorbon,5
12.0,Guingamp,Dijon,A,Deaux,4
12.0,Guingamp,Dijon,A,Salibur,4
12.0,Guingamp,Dijon,A,Johnsson,4
12.0,Guingamp,Dijon,A,Kerbrat,6
12.0,Guingamp,Dijon,A,Marçal,5
12.0,Guingamp,Dijon,A,Ikoko,5
12.0,Guingamp,Dijon,A,Coco,7
12.0,Guingamp,Dijon,A,Blas,5
12.0,Guingamp,Dijon,A,Privat,4
12.0,Guingamp,Dijon,A,de Pauw,6
12.0,Guingamp,Dijon,A,Mendy,6
12.0,Angers,Lille,H,Mangani,5
12.0,Angers,Lille,H,Ismael Traoré,5
12.0,Angers,Lille,H,Thomas,6
12.0,Angers,Lille,H,Manceau,6
12.0,Angers,Lille,H,Andreu,5
12.0,Angers,Lille,H,Sunu,5
12.0,Angers,Lille,H,Michel,6
12.0,Angers,Lille,H,Diedhiou,6
12.0,Angers,Lille,H,Ndoye,5
12.0,Angers,Lille,H,Santamaria,5
12.0,Angers,Lille,H,Toko Ekambi,6
12.0,Angers,Lille,H,Saihi,5
12.0,Angers,Lille,H,Capelle,5
12.0,Angers,Lille,H,Pepe,4
12.0,Lille,Angers,A,Beria,5
12.0,Lille,Angers,A,Enyeama,4
12.0,Lille,Angers,A,Mavuba,3
12.0,Lille,Angers,A,Basa,5
12.0,Lille,Angers,A,Amalfitano,4
12.0,Lille,Angers,A,Sankhare,5
12.0,Lille,Angers,A,Eder,4
12.0,Lille,Angers,A,Corchia,5
12.0,Lille,Angers,A,Sliti,5
12.0,Lille,Angers,A,Soumaoro,5
12.0,Lille,Angers,A,Amadou,5
12.0,Lille,Angers,A,Benzia,4
12.0,Lille,Angers,A,Terrier,5
12.0,Monaco,Nancy,H,Raggi,6
12.0,Monaco,Nancy,H,Falcao,7
12.0,Monaco,Nancy,H,Subasic,6
12.0,Monaco,Nancy,H,Germain,4
12.0,Monaco,Nancy,H,Sidibe,6
12.0,Monaco,Nancy,H,Mendy,8
12.0,Monaco,Nancy,H,Fabinho,8
12.0,Monaco,Nancy,H,Jemerson,7
12.0,Monaco,Nancy,H,Bernardo Silva,5
12.0,Monaco,Nancy,H,Lemar,6
12.0,Monaco,Nancy,H,Bakayoko,8
12.0,Monaco,Nancy,H,Carrillo,7
12.0,Monaco,Nancy,H,Jean,5
12.0,Monaco,Nancy,H,Mbappe-Lottin,7
12.0,Nancy,Monaco,A,Pedretti,3
12.0,Nancy,Monaco,A,Robic,3
12.0,Nancy,Monaco,A,N'Dy Assembe,3
12.0,Nancy,Monaco,A,Dia,3
12.0,Nancy,Monaco,A,Mandanne,3
12.0,Nancy,Monaco,A,Chretien,3
12.0,Nancy,Monaco,A,Guidileye,4
12.0,Nancy,Monaco,A,Cetout,3
12.0,Nancy,Monaco,A,Puyo,3
12.0,Nancy,Monaco,A,Badila,4
12.0,Nancy,Monaco,A,Lenglet,2
12.0,Nancy,Monaco,A,Hadji,4
12.0,Nancy,Monaco,A,Cabaco,4
12.0,Nancy,Monaco,A,Marchetti,4
12.0,Nantes,Toulouse,H,Riou,6
12.0,Nantes,Toulouse,H,Gillet,6
12.0,Nantes,Toulouse,H,Thomsen,4
12.0,Nantes,Toulouse,H,Djidji,5
12.0,Nantes,Toulouse,H,Sala,6
12.0,Nantes,Toulouse,H,Lucas Lima,5
12.0,Nantes,Toulouse,H,Diego Carlos,5
12.0,Nantes,Toulouse,H,Bammou,5
12.0,Nantes,Toulouse,H,Rongier,5
12.0,Nantes,Toulouse,H,Kwateng,6
12.0,Nantes,Toulouse,H,Harit,4
12.0,Nantes,Toulouse,H,Vizcarrondo,5
12.0,Nantes,Toulouse,H,Stepinski,6
12.0,Nantes,Toulouse,H,Thomasson,6
12.0,Toulouse,Nantes,A,Trejo,5
12.0,Toulouse,Nantes,A,Toivonen,4
12.0,Toulouse,Nantes,A,Durmaz,5
12.0,Toulouse,Nantes,A,Braithwaite,6
12.0,Toulouse,Nantes,A,Moubandje,5
12.0,Toulouse,Nantes,A,Somália,5
12.0,Toulouse,Nantes,A,Yago,5
12.0,Toulouse,Nantes,A,Jullien,5
12.0,Toulouse,Nantes,A,Bodiger,5
12.0,Toulouse,Nantes,A,Lafont,5
12.0,Toulouse,Nantes,A,Diop,5
12.0,Toulouse,Nantes,A,Sirieix,5
12.0,Toulouse,Nantes,A,Ninkov,5
12.0,Toulouse,Nantes,A,Cafaro,5
12.0,Metz,Saint Etienne,H,Erdinc,4
12.0,Metz,Saint Etienne,H,Assou-Ekotto,6
12.0,Metz,Saint Etienne,H,Lejeune,5
12.0,Metz,Saint Etienne,H,Cohade,6
12.0,Metz,Saint Etienne,H,Mandjeck,5
12.0,Metz,Saint Etienne,H,Balliu,6
12.0,Metz,Saint Etienne,H,Falette,5
12.0,Metz,Saint Etienne,H,Nguette,4
12.0,Metz,Saint Etienne,H,Milan,6
12.0,Metz,Saint Etienne,H,Didillon,6
12.0,Metz,Saint Etienne,H,Diallo,4
12.0,Metz,Saint Etienne,H,Jouffre,5
12.0,Metz,Saint Etienne,H,Hein,4
12.0,Metz,Saint Etienne,H,Ismaila Sarr,5
12.0,Saint Etienne,Metz,A,Perrin,5
12.0,Saint Etienne,Metz,A,Ruffier,6
12.0,Saint Etienne,Metz,A,Saivet,5
